"","word","h","h_dec"
"18027","peli",0.824543121350411,5
"18028","incitación",0.839211084668712,5
"18029","escamotear",0.856477471678604,7
"18030","giros",0.868818516109617,8
"18031","miss_españa",0.796954545411361,3
"18032","coac",0.78261622156737,3
"18033","mondar",0.848933937968835,6
"18034","catherine",0.806315194853418,4
"18035","inalcanzable",0.877782480559984,8
"18036","musitar",0.839786527063714,6
"18037","abducido",0.820217970211958,4
"18038","chuleta",0.843870720721991,6
"18039","suscripciones",0.83695933923198,5
"18040","ajuntar",0.286403688345044,1
"18041","consejo_de_administración",0.840035428350128,6
"18042","consejo_del_poder_judicial",0.75352217105485,2
"18043","alcoholemia",0.812530102967295,4
"18044","dennis",0.775046087286076,3
"18045","cavilar",0.83997456565742,6
"18046","inmejorable",0.894759621722747,10
"18047","calefacción",0.853232094650361,6
"18048","tonta",0.850649450317705,6
"18049","inexperto",0.894446745190894,10
"18050","open_de_españa",0.743556333161399,2
"18051","federativo",0.803545420721436,4
"18052","karajan",0.762089297615588,2
"18053","bechamel",0.682800960315215,1
"18054","lenguado",0.795764899845002,3
"18055","malversación",0.707322429205493,1
"18056","josep_lluís_trapero",0.65233761083829,1
"18057","centena",0.856194833659039,7
"18058","cáritas",0.846476320661819,6
"18059","adobe",0.850268032234679,6
"18060","tropel",0.874842727749457,8
"18061","escarabajo",0.85964473568515,7
"18062","mordisco",0.885447760426266,9
"18063","parásito",0.839078158805176,5
"18064","chagas",0.740749425694951,2
"18065","park",0.874824601039512,8
"18066","margaret_court",0.741129170120051,2
"18067","caníbal",0.84486196817833,6
"18068","dzumhur",0.629165899276778,1
"18069","diosdado_cabello",0.751552879118478,2
"18070","menoscabar",0.861165937068766,7
"18071","desmantelado",0.843637794949716,6
"18072","ombligo",0.880824769408908,9
"18073","antepone",0.864950407327507,7
"18074","ciudad_de_la_justicia",0.809965960257099,4
"18075","macronutrientes",0.540835341181316,1
"18076","kubala",0.731385064353141,2
"18077","balón_de_oro",0.776581772866454,3
"18078","mida",0.888202258494779,9
"18079","barcelonista",0.791237322528745,3
"18080","les_corts",0.819620942472972,4
"18081","garay",0.787857030861637,3
"18082","meras",0.888675379813366,9
"18083","acuerdo_de_salida",0.697683378695507,1
"18084","etiquetar",0.88238988490548,9
"18085","rape",0.772833816260358,3
"18086","merluza",0.778536655058879,3
"18087","agalla",0.874480435244336,8
"18088","guarden",0.85473918072946,7
"18089","cáscara",0.83681919345113,5
"18090","cangrejo",0.838830891942749,5
"18091","tate",0.816980106557012,4
"18092","alsa",0.816848711346112,4
"18093","naviero",0.83957173602701,6
"18094","grabador",0.86433509914833,7
"18095","relajado",0.893760706659707,10
"18096","kurdistán",0.747447370248214,2
"18097","paris",0.871815917121693,8
"18098","breaking",0.787539017374553,3
"18099","head",0.841266881553867,6
"18100","michael_jackson",0.836939442866038,5
"18101","serguéi_lavrov",0.571412825222148,1
"18102","snapchat",0.804974673936242,4
"18103","trazados",0.845091047254041,6
"18104","gasoducto",0.758147562185301,2
"18105","monty_python",0.832635845558327,5
"18106","santa_teresa",0.871340869995195,8
"18107","publicista",0.882273077974915,9
"18108","financiamiento",0.831517372821954,5
"18109","aljibe",0.795783029085087,3
"18110","adiestrado",0.865250461918592,7
"18111","submarina",0.833654974804078,5
"18112","maniatar",0.874558053816885,8
"18113","suntuoso",0.841532952162085,6
"18114","felipe_ii",0.830971820878727,5
"18115","proa",0.848456834927277,6
"18116","trayectorias",0.88864392463917,9
"18117","mba",0.782563822261722,3
"18118","posgrado",0.778486947992856,3
"18119","epidemiólogo",0.809676493499852,4
"18120","clínic",0.81617457608624,4
"18121","xl",0.832310565963337,5
"18122","gordita",0.805238772222595,4
"18123","maniquí",0.84424640475513,6
"18124","cóncavo",0.810025925220432,4
"18125","oim",0.692732253281426,1
"18126","universidad_de_pensilvania",0.818416046895577,4
"18127","rapar",0.845339139939732,6
"18128","olmo",0.86402463430771,7
"18129","intercambiable",0.86147176005686,7
"18130","antípodas",0.892996702548478,10
"18131","ing",0.796053665382876,3
"18132","avalancha",0.902227686087176,10
"18133","fuck",0.817109128529202,4
"18134","castaña",0.871001527874945,8
"18135","deutsche_bank",0.793742994866174,3
"18136","formalización",0.809475283075415,4
"18137","miguel_díaz_canel",0.785724833349365,3
"18138","cabo_verde",0.837343122628506,5
"18139","estofado",0.664436076494658,1
"18140","transportados",0.866347440936686,7
"18141","hábitat",0.858934144365825,7
"18142","ucm",0.84229688566124,6
"18143","system",0.865718320900399,7
"18144","kit_harington",0.727823440424559,2
"18145","tatuar",0.87240870977762,8
"18146","hezbolá",0.649697573319334,1
"18147","chií",0.784412381488415,3
"18148","solista",0.829307432001685,5
"18149","vella",0.789889997537848,3
"18150","tribunal_de_justicia",0.749712800044487,2
"18151","trascienden",0.883842138527533,9
"18152","pelado",0.732032701479411,2
"18153","archivador",0.834803809407309,5
"18154","imprevisto",0.898519059491772,10
"18155","jerga",0.893901367976473,10
"18156","cisne",0.864102182701869,7
"18157","copa_del_mundo",0.815079100863391,4
"18158","intel",0.839438868885667,6
"18159","dron",0.862470830504523,7
"18160","infantilismo",0.841745934926018,6
"18161","furioso",0.884074808177538,9
"18162","caótico",0.900126713370465,10
"18163","saturday_night_live",0.740872257967214,2
"18164","rompedor",0.887702150178597,9
"18165","david_letterman",0.7506565484637,2
"18166","departamento_de_salud",0.826288594522566,5
"18167","tés",0.784123416045744,3
"18168","ayunar",0.832920584504725,5
"18169","kcal",0.658916062965902,1
"18170","tragar",0.879881274143367,8
"18171","agobiante",0.862436895224882,7
"18172","filo",0.900667469584096,10
"18173","vueling",0.74137606644199,2
"18174","ryanair",0.76628067725724,2
"18175","viena",0.889395089162084,9
"18176","düsseldorf",0.827076019143015,5
"18177","zúrich",0.874935078288055,8
"18178","cliché",0.866730143702147,7
"18179","road",0.862206195076594,7
"18180","larguirucho",0.817062070187286,4
"18181","tropieza",0.871828809772925,8
"18182","adrenal",0.792536227703779,3
"18183","gallup",0.812233246099796,4
"18184","posados",0.830078449354388,5
"18185","victoria_abril",0.718037136892845,1
"18186","janeiro",0.830133133833889,5
"18187","mercadona",0.829894769094598,5
"18188","saciedad",0.869949863467564,8
"18189","outlander",0.642965837168396,1
"18190","arde_madrid",0.768823365941403,2
"18191","félix",0.884082433175802,9
"18192","deep",0.837092760384461,5
"18193","criptomonedas",0.838227620106171,5
"18194","agencia_tributaria",0.798707404381763,3
"18195","carmen_franco",0.782703266449345,3
"18196","meirás",0.777765100540057,3
"18197","ley_de_igualdad",0.785047067642961,3
"18198","carmen_martínez_bordiú",0.801103548798745,3
"18199","tablets",0.829756909587423,5
"18200","insalvable",0.887103633926665,9
"18201","seguridad_ciudadana",0.82557752629291,5
"18202","jerarquizar",0.867368225073301,7
"18203","juan_carlos_girauta",0.759584794022764,2
"18204","toni_cantó",0.752457658492313,2
"18205","domar",0.87529708068994,8
"18206","apicultor",0.82934699070637,5
"18207","gibson",0.847754601125543,6
"18208","polinización",0.804024406670024,4
"18209","mónica_naranjo",0.767412760059891,2
"18210","solvente",0.900921063783978,10
"18211","némesis",0.87566479969855,8
"18212","utópico",0.8766494526144,8
"18213","reventando",0.849286401041325,6
"18214","guinness",0.858395308295454,7
"18215","invectivas",0.829763921726954,5
"18216","r_a",0.831533234026961,5
"18217","derrapar",0.825426486431788,5
"18218","desatención",0.862136571687041,7
"18219","victimización",0.817371338537397,4
"18220","rombo",0.872728596024097,8
"18221","bacca",0.743898442219106,2
"18222","franjas",0.89607873725053,10
"18223","gerentes_de_servicios_sociales",0.679445812986201,1
"18224","serena",0.883841111094184,9
"18225","postergar",0.891100821226825,9
"18226","complejísimo",0.809510118987868,4
"18227","little",0.835256946169257,5
"18228","aplique",0.898520769789713,10
"18229","violeta",0.867987588154268,7
"18230","fabián",0.818742662579908,4
"18231","la_reina",0.811435434501972,4
"18232","trabajábamos",0.818740404910594,4
"18233","sipri",0.689734524969567,1
"18234","diane",0.797976652221726,3
"18235","filantropía",0.842151035478453,6
"18236","mcdonald",0.842268730022972,6
"18237","vincenzo_montella",0.664813999299218,1
"18238","setién",0.819144911550775,4
"18239","ultramarinos",0.809429610497247,4
"18240","frutería",0.841763142723481,6
"18241","pestiño",0.759201955224084,2
"18242","tempranero",0.853405480981865,6
"18243","paddock",0.805717491773664,4
"18244","soportal",0.788722901718132,3
"18245","marquesina",0.856231104276061,7
"18246","tapeo",0.77624285730478,3
"18247","barras",0.894209449617188,10
"18248","cecina",0.777996314798928,3
"18249","quesos",0.807274026201027,4
"18250","talante",0.891262790250036,9
"18251","javier_solana",0.846695373270732,6
"18252","manchar",0.894136886477025,10
"18253","denostada",0.877529018992479,8
"18254","souvenir",0.841479843230731,6
"18255","afectación",0.884115983736837,9
"18256","camp",0.815522235445178,4
"18257","dignar",0.850726522907689,6
"18258","irradiación",0.823852586462778,5
"18259","palomar",0.880386141507911,8
"18260","pedanía",0.857456364615243,7
"18261","plutonio",0.832952807586501,5
"18262","radiactivi",0.813646070878888,4
"18263","mediocridad",0.86427224887939,7
"18264","floreado",0.813848538914417,4
"18265","vistoso",0.889432162641653,9
"18266","botánico",0.860897802372992,7
"18267","epigenética",0.767852177356027,2
"18268","naturista",0.725228942705624,1
"18269","homeopatía",0.823510338646608,5
"18270","anal",0.793783737536404,3
"18271","palestra",0.881182206570271,9
"18272","encontronazo",0.899747148583747,10
"18273","birmano",0.842146112095833,6
"18274","aung_san_suu_kyi",0.699613213521599,1
"18275","kofi_annan",0.767650826808858,2
"18276","oregón",0.87373995671299,8
"18277","oratorio",0.884754669447423,9
"18278","apocalypse",0.756075012386691,2
"18279","feedback",0.84033478005966,6
"18280","barbudo",0.879231514019245,8
"18281","tuiteros",0.871088037293742,8
"18282","alboroto",0.881569912123546,9
"18283","odios",0.856770408131017,7
"18284","sudoku",0.828558371939337,5
"18285","suburbano",0.844762999271316,6
"18286","abjurar",0.872012354189049,8
"18287","alergia",0.824277006637285,5
"18288","sustantivo",0.858878484115305,7
"18289","francesc_de_carreras",0.681777054339033,1
"18290","derecho_constitucional",0.81860266386837,4
"18291","exceltur",0.752421425122179,2
"18292","sharon_stone",0.76752888544475,2
"18293","cielos",0.889077826514452,9
"18294","dentellado",0.851547103200013,6
"18295","yugular",0.844050457839089,6
"18296","bulevar",0.817579707320438,4
"18297","multiculturalidad",0.839217201020131,5
"18298","taka",0.813000583417613,4
"18299","vegetariano",0.788873518559602,3
"18300","santi",0.868436398803123,8
"18301","morbo",0.87523220774854,8
"18302","nirvana",0.833845836178944,5
"18303","cronometrar",0.841300812200937,6
"18304","antojo",0.894232569543959,10
"18305","desdeñable",0.880195116193158,8
"18306","cortoplacista",0.847172442952615,6
"18307","tardan",0.890252045555591,9
"18308","csu",0.727140381472645,2
"18309","cundir",0.897616203717181,10
"18310","horst_seehofer",0.617415752818643,1
"18311","valle_inclán",0.840055003905058,6
"18312","erudito",0.850809794304524,6
"18313","ocultismo",0.83078277519715,5
"18314","hispana",0.87938202934168,8
"18315","heroicidad",0.871581837286711,8
"18316","ariana_grande",0.799546573999141,3
"18317","socorrido",0.883115142379919,9
"18318","adoctrinamiento",0.848473112502902,6
"18319","saint_nazaire",0.76443744438789,2
"18320","astillero",0.870105330482521,8
"18321","dumping",0.805650251274092,4
"18322","conservas",0.81836727743969,4
"18323","atisbar",0.897140315962897,10
"18324","ferrer",0.876769144153083,8
"18325","poble",0.726392369204864,2
"18326","moles",0.827678647178509,5
"18327","jolgorio",0.871035247688662,8
"18328","exultar",0.884033605489743,9
"18329","duplicidad",0.843043892930081,6
"18330","meme",0.861242185746279,7
"18331","homogeneico",0.880145789790791,8
"18332","hogareño",0.847161073487547,6
"18333","loft",0.760188254278686,2
"18334","videoclip",0.834228758225821,5
"18335","identitaria",0.8483697078866,6
"18336","acideces",0.818889431556141,4
"18337","mustia",0.839344892179307,5
"18338","cucharón",0.665910289046816,1
"18339","fla",0.732107957471736,2
"18340","reglada",0.836736194683838,5
"18341","ciudad_condal",0.860033372835951,7
"18342","yu",0.830283440793546,5
"18343","psd",0.800361793696347,3
"18344","bloco_de_esquerda",0.713652348418934,1
"18345","tipográfico",0.804210102862315,4
"18346","facsímil",0.809369633968118,4
"18347","calcado",0.895872265717108,10
"18348","quiebro",0.832474600792634,5
"18349","chutar",0.769864836682961,2
"18350","descuidar",0.892223715141044,9
"18351","ameno",0.841015261225056,6
"18352","gotelé",0.809165958111359,4
"18353","justin_trudeau",0.791397282228695,3
"18354","narendra_modi",0.785029412999487,3
"18355","asaltante",0.842059178992355,6
"18356","barril",0.84146377399541,6
"18357","kirin",0.564952371850903,1
"18358","seminario",0.873241873047396,8
"18359","confiable",0.876924163871982,8
"18360","reemplazo",0.892624405353012,9
"18361","antónio_guterres",0.765372334376966,2
"18362","exorcizar",0.850632682179921,6
"18363","medidor",0.878806621431005,8
"18364","paolo_vasile",0.791670345427507,3
"18365","arrendar",0.757867316556407,2
"18366","notará",0.875625884590071,8
"18367","popurrí",0.802406749995825,4
"18368","insulso",0.848434058414572,6
"18369","yorkshire",0.845843418400576,6
"18370","odioso",0.873038409962117,8
"18371","cachorro",0.884652920734695,9
"18372","ternero",0.781602927211481,3
"18373","aparear",0.813643408221438,4
"18374","libra",0.896734329168495,10
"18375","nudista",0.731103160115796,2
"18376","secadora",0.82269701697772,5
"18377","manuela_mena",0.652182555506604,1
"18378","reliquia",0.873140214103987,8
"18379","alfiler",0.874646403228555,8
"18380","copa_de_maestros",0.737067283546779,2
"18381","catarata",0.891538997557138,9
"18382","casa_real",0.835607226169671,5
"18383","colorista",0.868352456720543,7
"18384","perplejida",0.886012894958846,9
"18385","merma",0.894929216959464,10
"18386","hartar",0.886944526830526,9
"18387","usain_bolt",0.812377525478121,4
"18388","bajito",0.875274013869079,8
"18389","comisión_nacional_del_mercado_de_valores",0.765779867088672,2
"18390","refinanciación",0.702663485407145,1
"18391","uniformar",0.865524543349373,7
"18392","marta",0.886876127638434,9
"18393","puig",0.886148318456782,9
"18394","recompra",0.790904033075106,3
"18395","sociocultur",0.873263088590027,8
"18396","bad",0.837359915614008,5
"18397","imdb",0.733765612450421,2
"18398","miniseries",0.652832060883144,1
"18399","wire",0.755646071349286,2
"18400","consejo_nacional",0.758879611905893,2
"18401","rovira",0.825759281786588,5
"18402","gobierno_del_partido_popular",0.827615419005425,5
"18403","desmintiendo",0.864289634280273,7
"18404","bio",0.840258210093627,6
"18405","encorsetar",0.881796876626299,9
"18406","contratiempo",0.893269301468413,10
"18407","transmitió",0.896435673292267,10
"18408","muguruza",0.835631645090549,5
"18409","caroline_wozniacki",0.799791902311603,3
"18410","fresno",0.833445210352787,5
"18411","seiscientas",0.857180461784064,7
"18412","hipertensión",0.748673170662793,2
"18413","arterial",0.764900563608619,2
"18414","hipertenso",0.740966399038103,2
"18415","rotonda",0.870857233963252,8
"18416","tahúr",0.85028578772274,6
"18417","xxl",0.779019678785781,3
"18418","palomo_spain",0.777651585309641,3
"18419","añitos",0.854534124952114,6
"18420","beyoncé",0.819505430662836,4
